,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,,Churn
323,1/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,156710,2,,0
324,2/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,0,2,,0
325,3/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,1198140,2,,0
326,4/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,0,3,,0
327,5/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,438580,3,,0
328,6/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,838040,3,,0
329,7/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,504690,2,,0
330,8/1/2020,56,35,1,C19,2,80223,20/07/18,,1,1,300960,2,,0
331,9/1/2020,56,36,1,C19,2,80223,20/07/18,,1,1,0,2,,0
332,10/1/2020,56,36,1,C19,2,80223,20/07/18,,1,1,1490080,4,,0
333,11/1/2020,56,36,1,C19,2,80223,20/07/18,,1,1,257330,4,,0
334,12/1/2020,56,36,1,C19,2,80223,20/07/18,,1,1,458720,4,,0
335,1/1/2019,57,36,1,C1,1,84318,26/07/17,,1,2,414260,3,,0
336,2/1/2019,57,36,1,C1,1,84318,26/07/17,,1,2,1322870,3,,0
337,3/1/2019,57,36,1,C1,1,84318,26/07/17,,1,2,1000380,3,,0
338,4/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,676920,2,,0
339,5/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,-157620,2,,0
340,6/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,150350,2,,0
341,7/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,250000,3,,0
342,8/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,719670,3,,0
343,9/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,573350,3,,0
344,10/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,419100,4,,0
345,11/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,741970,4,,0
346,12/1/2019,57,37,1,C1,1,84318,26/07/17,,1,2,7612390,4,,0
347,1/1/2020,57,37,1,C1,1,84318,26/07/17,,1,2,3636360,3,,0
348,2/1/2020,57,37,1,C1,1,84318,26/07/17,,1,2,350670,3,,0
349,3/1/2020,57,37,1,C1,1,84318,26/07/17,,1,2,983560,3,,0
350,4/1/2020,57,38,1,C1,1,84318,26/07/17,,1,2,1001040,4,,0
351,5/1/2020,57,38,1,C1,1,84318,26/07/17,,1,2,500000,4,,0
352,6/1/2020,57,38,1,C1,1,84318,26/07/17,,1,2,2596040,4,,0
353,7/1/2020,57,38,1,C1,1,84318,26/07/17,21/07/20,1,2,0,1,,1
354,1/1/2019,58,41,0,C4,0,57987,15/10/18,25/01/19,2,2,0,1,,1
355,1/1/2019,59,35,1,C18,1,31644,1/6/2019,,1,1,0,1,,0
356,2/1/2019,59,35,1,C18,1,31644,1/6/2019,,1,1,134660,1,,0
357,3/1/2019,59,35,1,C18,1,31644,1/6/2019,28/03/19,1,1,0,1,,1
358,1/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,913700,4,,0
359,2/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,1435000,4,,0
360,3/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,7799990,4,,0
361,4/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,999000,3,,0
362,5/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,250000,3,,0
363,6/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,500000,3,,0
364,7/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,750000,3,,0
365,8/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,2000000,3,,0
366,9/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,250000,3,,0
367,10/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,2749900,4,,0
368,11/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,500000,4,,0
369,12/1/2019,60,47,1,C20,0,82126,17/09/16,,1,3,999800,4,,0
370,1/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,2099900,4,,0
371,2/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,5623520,4,,0
372,3/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,7195460,4,,0
373,4/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,246000,4,,0
374,5/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,2669370,4,,0
375,6/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,499900,4,,0
376,7/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,2887190,4,,0
377,8/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,2791550,4,,0
378,9/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,1394550,4,,0
379,10/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,1153070,2,,0
380,11/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,1767620,2,,0
381,12/1/2020,60,48,1,C20,0,89592,17/09/16,,1,4,1750000,2,,0
382,1/1/2019,61,32,0,C11,2,19818,5/4/2018,,1,1,0,1,,0
383,2/1/2019,61,32,0,C11,2,19818,5/4/2018,,1,1,-439300,1,,0
384,3/1/2019,61,32,0,C11,2,19818,5/4/2018,17/03/19,1,1,0,1,,1
385,12/1/2020,62,27,0,C9,2,62376,28/11/20,,1,1,0,1,,0
386,1/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,293250,1,,0
387,2/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,389680,1,,0
388,3/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,465950,1,,0
389,4/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,50000,2,,0
390,5/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,366420,2,,0
391,6/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,260000,2,,0
392,7/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,383810,1,,0
393,8/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,151500,1,,0
394,9/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,152630,1,,0
395,10/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,338940,2,,0
396,11/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,200000,2,,0
397,12/1/2019,63,27,0,C6,0,93931,30/04/16,,1,3,445760,2,,0
398,1/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,1054160,2,,0
399,2/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,2330040,2,,0
400,3/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,666220,2,,0
401,4/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,567120,2,,0
402,5/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,404740,2,,0
403,6/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,153700,2,,0
404,7/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,1114340,3,,0
405,8/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,399890,3,,0
406,9/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,456330,3,,0
407,10/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,900190,2,,0
408,11/1/2020,63,,0,C6,0,93931,30/04/16,,1,3,425080,2,,0
409,12/1/2020,63,28,0,C6,0,93931,30/04/16,,1,3,323370,2,,0
410,2/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,0,1,,0
411,3/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,193940,1,,0
412,4/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,0,1,,0
413,5/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,0,1,,0
414,6/1/2020,64,33,0,C27,2,66502,31/01/20,19/06/20,2,2,0,1,,1
415,1/1/2019,65,28,1,C7,1,69539,31/07/18,,2,2,0,2,,0
416,2/1/2019,65,28,1,C7,1,69539,31/07/18,,2,2,1214440,2,,0
417,3/1/2019,65,28,1,C7,1,69539,31/07/18,,2,2,1183230,2,,0
418,4/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,187650,3,,0
419,5/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,382150,3,,0
420,6/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,607640,3,,0
421,7/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,120030,2,,0
422,8/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,214800,2,,0
423,9/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,968480,2,,0
424,10/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,966960,3,,0
425,11/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,968580,3,,0
426,12/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,618680,3,,0
427,1/1/2020,65,29,1,C7,1,69539,31/07/18,,2,2,579560,3,,0
428,2/1/2020,65,29,1,C7,1,69539,31/07/18,,2,2,1553740,3,,0
429,3/1/2020,65,29,1,C7,1,69539,31/07/18,,2,2,1417930,3,,0
430,4/1/2020,65,30,1,C7,1,69539,31/07/18,,2,2,520630,2,,0
431,5/1/2020,65,30,1,C7,1,69539,31/07/18,,2,2,214080,2,,0
432,6/1/2020,65,30,1,C7,1,69539,31/07/18,16/06/20,2,2,0,2,,1
433,1/1/2020,66,27,1,C4,2,104286,21/01/20,,3,3,0,1,,0
434,2/1/2020,66,27,1,C4,2,104286,21/01/20,,3,3,0,1,,0
435,1/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,0,2,,0
436,2/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,217090,2,,0
437,3/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,1547380,2,,0
438,4/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,0,3,,0
439,5/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,104040,3,,0
440,6/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,746440,3,,0
441,7/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,594170,2,,0
442,8/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,293770,2,,0
443,9/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,100000,2,,0
444,10/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,0,1,,0
445,11/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,394520,1,,0
446,12/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,125040,1,,0
447,1/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,764900,3,,0
448,2/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,0,3,,0
449,3/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,2620440,3,,0
450,4/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,882130,3,,0
451,5/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,594970,3,,0
452,6/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,527970,3,,0
453,7/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,772700,3,,0
454,8/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,302460,3,,0
455,9/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,697080,3,,0
456,10/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,407640,3,,0
457,11/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,0,3,,0
458,12/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,850760,3,,0
459,1/1/2019,68,30,0,C29,0,79288,18/10/15,,1,3,2026230,3,,0
460,2/1/2019,68,30,0,C29,0,79288,18/10/15,,1,3,1456620,3,,0
461,3/1/2019,68,30,0,C29,0,79288,18/10/15,,1,3,2491020,3,,0
462,4/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,321370,3,,0
463,5/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,609240,3,,0
464,6/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,387140,3,,0
465,7/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,407110,3,,0
466,8/1/2019,68,31,,C29,0,79288,18/10/15,,1,3,544930,3,,0
467,9/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,2418770,3,,0
468,10/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,1166090,3,,0
469,11/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,566930,3,,0
470,12/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,916300,3,,0
471,1/1/2020,68,31,0,C29,0,79288,18/10/15,,1,3,1201650,3,,0
472,2/1/2020,68,31,0,C29,0,79288,18/10/15,,1,3,752270,3,,0
473,3/1/2020,68,31,0,C29,0,79288,18/10/15,,1,3,3943140,3,,0
474,4/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,868960,4,,0
475,5/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,574820,4,,0
476,6/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,703610,4,,0
477,7/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,1315620,4,,0
478,8/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,457720,4,,0
479,9/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,1400020,4,,0
480,10/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,957710,3,,0
481,11/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,1283630,3,,0
482,12/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,538920,3,,0
483,11/1/2019,69,31,1,C7,1,64604,14/11/19,,2,2,0,1,,0
484,12/1/2019,69,31,1,C7,1,64604,14/11/19,,2,2,0,1,,0
485,1/1/2020,69,,1,C7,1,64604,14/11/19,,2,2,1222220,3,,0
486,2/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,450280,3,,0
487,3/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,2083060,3,,0
488,4/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,485640,2,,0
489,5/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,201600,2,,0
490,6/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,197280,2,,0
491,7/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,0,1,,0
492,8/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,0,1,,0
493,9/1/2020,69,32,1,C7,1,64604,14/11/19,9/12/2020,2,2,0,1,,1
494,1/1/2019,70,35,0,C20,1,19235,10/8/2018,29/01/19,1,1,0,1,,1
495,1/1/2019,71,43,0,C20,2,54103,25/05/18,,3,3,188780,1,,0
496,2/1/2019,71,43,0,C20,2,54103,25/05/18,15/02/19,3,3,0,1,,1
497,10/1/2020,72,28,0,C14,2,42242,18/10/20,,2,2,0,1,,0
498,11/1/2020,72,28,0,C14,2,42242,18/10/20,,2,2,0,1,,0
499,12/1/2020,72,28,0,C14,2,42242,18/10/20,,2,2,193580,1,,0
500,5/1/2020,74,34,1,C5,2,59216,5/1/2020,,2,2,0,1,,0
501,6/1/2020,74,34,1,C5,2,59216,5/1/2020,,2,2,241550,1,,0
502,7/1/2020,74,34,1,C5,2,59216,5/1/2020,,2,2,289800,1,,0
503,8/1/2020,74,35,1,C5,2,59216,5/1/2020,,2,2,60920,1,,0
504,9/1/2020,74,35,1,C5,2,59216,5/1/2020,,2,2,0,1,,0
505,10/1/2020,74,35,1,C5,2,59216,5/1/2020,24/10/20,2,2,0,1,,1
506,7/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,0,2,,0
507,8/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,194890,2,,0
508,9/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,1168360,2,,0
509,10/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,601480,2,,0
510,11/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,401200,2,,0
511,12/1/2020,75,25,1,C18,2,39884,21/07/20,13/12/20,2,2,0,2,,1
512,1/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,205550,2,,0
513,2/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,393980,2,,0
514,3/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,640550,2,,0
515,4/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,0,3,,0
516,5/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,465230,3,,0
517,6/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,609170,3,,0
518,7/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,354480,3,,0
519,8/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,121000,3,,0
520,9/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,1305150,3,,0
521,10/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,2547970,4,,0
522,11/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,465820,4,,0
523,12/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,315300,4,,0
524,1/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,1094350,3,,0
525,2/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,556690,3,,0
526,3/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,3159380,3,,0
527,4/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,255960,3,,0
528,5/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,689970,3,,0
529,6/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,946760,3,,0
530,7/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,1319470,3,,0
531,8/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,457760,3,,0
532,9/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,746060,3,,0
533,10/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,554480,3,,0
534,11/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,0,3,,0
535,12/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,754840,3,,0
536,1/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,318700,2,,0
537,2/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,-1629620,2,,0
538,3/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,5010000,2,,0
539,4/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,0,3,,0
540,5/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,2050000,3,,0
541,6/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,250000,3,,0
542,7/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,353230,2,,0
543,8/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,0,2,,0
544,9/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,1453290,2,,0
545,10/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,1150950,3,,0
546,11/1/2019,78,36,0,C21,0,105946,16/09/18,,2,4,788180,3,,0
547,12/1/2019,78,36,0,C21,0,105946,16/09/18,,2,4,2669640,3,,0
548,1/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1572750,3,,0
549,2/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,5590000,3,,0
550,3/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,3400000,3,,0
551,4/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,9000000,4,,0
552,5/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1159000,4,,0
553,6/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,3324180,4,,0
554,7/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1256440,2,,0
555,8/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1293120,2,,0
556,9/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,206040,2,,0
557,10/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,601770,2,,0
558,11/1/2020,78,37,0,C21,0,105946,16/09/18,,2,4,1046310,2,,0
559,12/1/2020,78,37,0,C21,0,105946,16/09/18,,2,4,2667530,2,,0
560,7/1/2019,79,32,0,C14,1,114648,7/9/2019,,4,4,0,1,,0
561,8/1/2019,79,32,0,C14,1,114648,7/9/2019,8/9/2019,4,4,0,1,,1
562,10/1/2020,80,29,1,C7,0,56687,10/2/2020,,2,2,0,1,,0
563,11/1/2020,80,29,1,C7,0,56687,10/2/2020,,2,2,0,1,,0
564,12/1/2020,80,29,1,C7,0,56687,10/2/2020,,2,2,153300,1,,0
565,1/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,259940,2,,0
566,2/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,750520,2,,0
567,3/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,725300,2,,0
568,4/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,569810,2,,0
569,5/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,120080,2,,0
570,6/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,145300,2,,0
571,7/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,176120,1,,0
572,8/1/2019,81,39,0,C9,2,77177,6/12/2018,,1,2,145620,1,,0
573,9/1/2019,81,39,0,C9,2,77177,6/12/2018,,1,2,240990,1,,0
574,10/1/2019,81,39,0,C9,2,77177,6/12/2018,10/4/2019,1,2,0,1,,1
575,4/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1,,0
576,5/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1,,0
577,6/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1,,0
578,7/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1,,0
579,8/1/2020,82,37,1,C24,1,89013,4/11/2020,29/07/20,3,3,0,1,,1
580,9/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
581,10/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
582,11/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
583,12/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
584,1/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,750000,1,,0
585,2/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
586,3/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
587,4/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
588,5/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1,,0
589,6/1/2020,83,34,0,C23,2,115159,29/08/19,6/7/2020,3,3,0,1,,1
590,7/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,0,1,,0
591,8/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,0,1,,0
592,9/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,250000,1,,0
593,10/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,200000,4,,0
594,11/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,400350,4,,0
595,12/1/2019,84,42,0,C16,0,25950,7/4/2019,,1,1,3000000,4,,0
596,1/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,1000000,3,,0
597,2/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,2198000,3,,0
598,3/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,0,3,,0
599,4/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,402290,2,,0
600,5/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,0,2,,0
601,6/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,300000,2,,0
602,7/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,0,2,,0
603,8/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,1237380,2,,0
604,9/1/2020,84,42,0,C16,0,25950,7/4/2019,9/4/2020,1,1,-300000,2,,1
605,10/1/2020,85,24,0,C22,2,49509,28/09/20,,1,1,0,1,,0
606,11/1/2020,85,24,0,C22,2,49509,28/09/20,,1,1,0,1,,0
607,12/1/2020,85,25,0,C22,2,49509,28/09/20,,1,1,0,1,,0
608,1/1/2019,86,35,0,C2,2,49510,28/05/18,27/01/19,1,1,0,1,,1
609,9/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,0,1,,0
610,10/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,0,1,,0
611,11/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,300000,1,,0
612,12/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,0,1,,0
613,1/1/2020,87,36,0,C6,1,119341,31/08/19,,3,3,834720,4,,0
614,2/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,11894240,4,,0
615,3/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,7918580,4,,0
616,4/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,145500,4,,0
617,5/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,349320,4,,0
618,6/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1979060,4,,0
619,7/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1530800,4,,0
620,8/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1166680,4,,0
621,9/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,4276720,4,,0
622,10/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1604070,4,,0
623,11/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,2719440,4,,0
624,12/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1310090,4,,0
625,1/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,824700,3,,0
626,2/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,528840,3,,0
627,3/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,1572150,3,,0
628,4/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,0,1,,0
629,5/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,323180,1,,0
630,6/1/2019,88,45,1,C3,0,62298,1/6/2018,6/3/2019,2,2,0,1,,1
631,6/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,0,1,,0
632,7/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,1217260,3,,0
633,8/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,310260,3,,0
634,9/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,776130,3,,0
635,10/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,315320,2,,0
636,11/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,194320,2,,0
637,12/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,193340,2,,0
638,1/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,240880,3,,0
639,2/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,0,3,,0
640,3/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,2883920,3,,0
641,4/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,0,1,,0
642,5/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,0,1,,0
643,6/1/2020,89,28,0,C2,1,58977,30/05/19,,2,2,0,1,,0
644,7/1/2020,89,28,0,C2,1,58977,30/05/19,,2,2,0,1,,0
645,8/1/2020,89,28,0,C2,1,58977,30/05/19,29/07/20,2,2,0,1,,1
646,11/1/2019,90,32,0,C22,0,29408,11/11/2019,,2,2,0,1,,0
647,12/1/2019,90,32,0,C22,0,29408,11/11/2019,,2,2,0,1,,0
648,1/1/2020,90,32,0,C22,0,29408,11/11/2019,,2,2,136160,1,,0
649,2/1/2020,90,32,0,C22,0,29408,11/11/2019,,2,2,407480,1,,0
